folder_name,market,report_length
NYSE_IVC_2020,NYSE,18517
NYSE_TI_2014,NYSE,522536
NYSE_BYD_2020,NYSE,59817
NYSE_DELL_2021,NYSE,254785
NYSE_DAN_2019,NYSE,115506
NYSE_AVB_2018,NYSE,124378
NYSE_EQT_2017,NYSE,155115
NYSE_NOV_2018,NYSE,73772
NYSE_GM_2018,NYSE,409134
NYSE_BXP_2017,NYSE,55996
NYSE_AVNT_2018,NYSE,133383
NYSE_BLL_2021,NYSE,95153
NYSE_TEVA_2020,NYSE,209646
NYSE_KB_2021,NYSE,425477
NYSE_KMB_2014,NYSE,103493
NYSE_PHI_2016,NYSE,194365
NYSE_KMB_2021,NYSE,4327
NYSE_GS_2008,NYSE,65526
NYSE_MAS_2020,NYSE,104964
NYSE_USFD_2018,NYSE,8623
NYSE_A_2009,NYSE,38153
NYSE_MKC_2016,NYSE,5929
NYSE_ATI_2018,NYSE,38852
NYSE_OKE_2016,NYSE,83890
NYSE_GIS_2014,NYSE,304275
NYSE_CPB_2017,NYSE,220441
NYSE_VMI_2017,NYSE,12878
NYSE_GWW_2015,NYSE,39557
NYSE_AFL_2017,NYSE,130625
NYSE_GS_2013,NYSE,27279
NYSE_FCX_2017,NYSE,115887
NYSE_JHG_2020,NYSE,70622
NYSE_DRE_2017,NYSE,30619
NYSE_RCL_2010,NYSE,299814
NYSE_GPC_2019,NYSE,52429
NYSE_CMC_2020,NYSE,143483
NYSE_HWM_2019,NYSE,69470
NYSE_TMHC_2021,NYSE,98013
NYSE_AA_2015,NYSE,311366
NYSE_TCB_2017,NYSE,124869
NYSE_PLD_2007,NYSE,61315
NYSE_TV_2018,NYSE,230238
NYSE_MRC_2018,NYSE,39018
NYSE_IBM_2016,NYSE,326655
NYSE_CRC_2019,NYSE,203886
NYSE_IRM_2014,NYSE,104701
NYSE_DCI_2012,NYSE,30171
NYSE_HSC_2018,NYSE,33717
NYSE_CLW_2014,NYSE,36097
NYSE_GIS_2019,NYSE,241824
NYSE_RCI_2016,NYSE,168900
NYSE_TMX_2020,NYSE,78950
NYSE_CVX_2015,NYSE,84191
NYSE_HRL_2015,NYSE,108026
NYSE_RSG_2019,NYSE,88976
NYSE_SWK_2018,NYSE,16646
NYSE_TM_2020,NYSE,187253
NYSE_RE_2020,NYSE,38630
NYSE_TK_2019,NYSE,68405
NYSE_AON_2019,NYSE,68453
NYSE_BKI_2021,NYSE,72400
NYSE_KKR_2021,NYSE,265141
NYSE_GAM_2020,NYSE,40922
NYSE_TNC_2012,NYSE,31912
NYSE_BDX_2010,NYSE,122976
NYSE_AWI_2021,NYSE,159645
NYSE_KO_2016,NYSE,30839
NYSE_NAV_2021,NYSE,90448
NYSE_WTRG_2020,NYSE,206419
NYSE_D_2020,NYSE,280156
NYSE_OC_2009,NYSE,6666
NYSE_CNHI_2014,NYSE,814632
NYSE_WMK_2016,NYSE,33410
NYSE_YUM_2019,NYSE,104279
NYSE_ATR_2016,NYSE,158684
NYSE_GS_2007,NYSE,60434
NYSE_CXW_2019,NYSE,105854
NYSE_MET_2021,NYSE,291446
NYSE_T_2014,NYSE,8707
NYSE_EIX_2017,NYSE,142518
NYSE_TK_2017,NYSE,50348
NYSE_GS_2021,NYSE,255634
NYSE_WRI_2013,NYSE,81628
NYSE_BWA_2022,NYSE,119618
NYSE_UNP_2012,NYSE,110364
NYSE_ACN_2020,NYSE,31904
NYSE_GWW_2017,NYSE,116570
NYSE_MRC_2022,NYSE,152858
NYSE_AU_2017,NYSE,286830
NYSE_SLB_2021,NYSE,165487
NYSE_KNL_2014,NYSE,24233
NYSE_WNC_2020,NYSE,75561
NYSE_TV_2019,NYSE,147772
NYSE_RDY_2016,NYSE,51883
NYSE_ASIX_2017,NYSE,39131
NYSE_SPG_2019,NYSE,97283
NYSE_CHK_2014,NYSE,98919
NYSE_MSA_2020,NYSE,64825
NYSE_TROX_2017,NYSE,103541
NYSE_CLW_2017,NYSE,65869
NYSE_YUM_2021,NYSE,144996
NYSE_TSE_2021,NYSE,221443
NYSE_CCL_2014,NYSE,239482
NYSE_OSG_2020,NYSE,29180
NYSE_DBD_2021,NYSE,162896
NYSE_NKE_2004,NYSE,288483
NYSE_CLR_2019,NYSE,91531
NYSE_TXT_2019,NYSE,77656
NYSE_BK_2019,NYSE,270927
NYSE_RDY_2009,NYSE,93969
NYSE_KBH_2016,NYSE,94489
NYSE_DELL_2015,NYSE,266204
NYSE_SYK_2020,NYSE,14956
NYSE_HES_2011,NYSE,223092
NYSE_XYL_2021,NYSE,271687
NYSE_AVNS_2021,NYSE,33092
NYSE_HES_2015,NYSE,239891
NYSE_VMW_2017,NYSE,32483
NYSE_CHT_2014,NYSE,279852
NYSE_AMRC_2021,NYSE,121098
NYSE_TFC_2019,NYSE,175059
NYSE_SNE_2005,NYSE,251467
NYSE_RDS_2017,NYSE,263108
NYSE_X_2019,NYSE,140624
NYSE_OEC_2020,NYSE,90437
NYSE_NKE_2017,NYSE,233399
NYSE_CVEO_2020,NYSE,34548
NYSE_KOP_2011,NYSE,49109
NYSE_EIX_2018,NYSE,186313
NYSE_CAT_2016,NYSE,137026
NYSE_SQM_2017,NYSE,282042
NYSE_CS_2010,NYSE,195987
NYSE_CBRE_2014,NYSE,202723
NYSE_SNE_1999,NYSE,154720
NYSE_AVB_2012,NYSE,52771
NYSE_BAH_2018,NYSE,67257
NYSE_MS_2015,NYSE,148725
NYSE_PSN_2020,NYSE,117303
NYSE_HOG_2011,NYSE,30193
NYSE_DRE_2019,NYSE,35788
NYSE_CHK_2018,NYSE,41968
NYSE_K_2015,NYSE,43860
NYSE_SWN_2014,NYSE,18283
NYSE_TM_2014,NYSE,163518
NYSE_PG_2010,NYSE,207651
NYSE_ATGE_2020_2021,NYSE,102014
NYSE_EVA_2020,NYSE,40758
NYSE_NOC_2015,NYSE,136765
NYSE_PG_2005,NYSE,223342
NYSE_PPG_2011,NYSE,53862
NYSE_NTR_2018,NYSE,140757
NYSE_AAT_2021,NYSE,76299
NYSE_AIG_2017,NYSE,34356
NYSE_CSL_2021,NYSE,65429
NYSE_BEST_2021,NYSE,25384
NYSE_AAP_2020,NYSE,90319
NYSE_UNH_2015,NYSE,32030
NYSE_OSK_2017,NYSE,104215
NYSE_ATR_2018,NYSE,181415
NYSE_VTR_2022,NYSE,128881
NYSE_ALE_2019,NYSE,23120
NYSE_BK_2008,NYSE,48601
NYSE_RTX_2021,NYSE,231916
NYSE_MLM_2015,NYSE,36006
NYSE_JLL_2014,NYSE,55852
NYSE_ALK_2017,NYSE,119246
NYSE_CPB_2010,NYSE,260044
NYSE_RRC_2020,NYSE,156313
NYSE_JBL_2015,NYSE,163655
NYSE_ARW_2018,NYSE,56857
NYSE_CAT_2018,NYSE,37058
NYSE_MAC_2021,NYSE,130794
NYSE_PLD_2009,NYSE,125059
NYSE_PBR_2012,NYSE,377966
NYSE_MCD_2006,NYSE,260217
NYSE_CNX_2016,NYSE,106662
NYSE_TECK_2018,NYSE,283844
NYSE_WST_2017,NYSE,22878
NYSE_CMI_2012,NYSE,276764
NYSE_IGT_2020,NYSE,310501
NYSE_JBL_2017,NYSE,82098
NYSE_BXP_2019,NYSE,110828
NYSE_CTB_2019,NYSE,39636
NYSE_SUM_2020,NYSE,83281
NYSE_KB_2013,NYSE,235021
NYSE_XHR_2019,NYSE,49736
NYSE_AMH_2021,NYSE,72280
NYSE_RF_2021,NYSE,346438
NYSE_PHM_2015,NYSE,28099
NYSE_ACN_2016,NYSE,166783
NYSE_PEP_2013,NYSE,120597
NYSE_LNC_2016,NYSE,70533
NYSE_NSC_2016,NYSE,149452
NYSE_ITW_2010,NYSE,29418
NYSE_QVCC_2018,NYSE,32623
NYSE_CHL_2009,NYSE,293612
NYSE_F_2016,NYSE,492108
NYSE_GSH_2012,NYSE,70775
NYSE_MIC_2019,NYSE,46089
NYSE_LAZ_2020,NYSE,92177
NYSE_CEIX_2021,NYSE,110141
NYSE_GIL_2021,NYSE,327563
NYSE_DAL_2021,NYSE,160051
NYSE_VRS_2012,NYSE,57583
NYSE_SITC_2018,NYSE,57025
NYSE_TFC_2020,NYSE,369081
NYSE_AVB_2014,NYSE,88702
NYSE_ACN_2018,NYSE,153991
NYSE_DELL_2007,NYSE,293279
NYSE_CMP_2019,NYSE,98209
NYSE_SKT_2019,NYSE,118102
NYSE_BMY_2013,NYSE,18628
NYSE_MA_2020,NYSE,149273
NYSE_LVS_2017,NYSE,14647
NYSE_KEYS_2017,NYSE,302846
NYSE_APH_2016,NYSE,34967
NYSE_EGP_2021,NYSE,35569
NYSE_SBS_2018,NYSE,291663
NYSE_BKD_2017,NYSE,49817
NYSE_BRX_2019,NYSE,112166
NYSE_TECK_2001,NYSE,145089
NYSE_SHG_2009,NYSE,295451
NYSE_SBS_2009,NYSE,260662
NYSE_PH_2016,NYSE,34171
NYSE_CBRE_2009,NYSE,175527
NYSE_UGI_2019,NYSE,89049
NYSE_K_2016,NYSE,59788
NYSE_CC_2020,NYSE,419193
NYSE_ASGN_2021,NYSE,146442
NYSE_KRO_2018,NYSE,78767
NYSE_JLL_2009,NYSE,251439
NYSE_CVX_2006,NYSE,147511
NYSE_LEA_2016,NYSE,44808
NYSE_KBH_2008,NYSE,131092
NYSE_LXK_2007,NYSE,62192
NYSE_SBS_2015,NYSE,251144
NYSE_WRE_2018,NYSE,19048
NYSE_BWA_2020,NYSE,99945
NYSE_DOW_2019,NYSE,164894
NYSE_AROC_2020,NYSE,80129
NYSE_EXC_2015,NYSE,319851
NYSE_SHW_2021,NYSE,197858
NYSE_CRC_2018,NYSE,30620
NYSE_PII_2019,NYSE,130446
NYSE_NSP_2019,NYSE,12510
NYSE_ABT_2019,NYSE,284839
NYSE_SI_2021,NYSE,431027
NYSE_PFE_2009,NYSE,184341
NYSE_CVIA_2021,NYSE,151800
NYSE_TI_2012,NYSE,350998
NYSE_TM_2007,NYSE,410414
NYSE_SNE_2015,NYSE,689667
NYSE_WTRG_2019,NYSE,124103
NYSE_ES_2017,NYSE,227631
NYSE_IT_2020,NYSE,125709
NYSE_HL_2018,NYSE,46773
NYSE_TRU_2015,NYSE,61175
NYSE_CLS_2013,NYSE,114842
NYSE_DAL_2019,NYSE,214170
NYSE_TECK_2014,NYSE,442768
NYSE_USFD_2020,NYSE,95972
NYSE_ESI_2020,NYSE,343521
NYSE_ATR_2014,NYSE,39275
NYSE_SMG_2021,NYSE,170783
NYSE_MPC_2018,NYSE,127483
NYSE_NVTA_2022,NYSE,123647
NYSE_LW_2020,NYSE,110997
NYSE_MCD_2002,NYSE,116602
NYSE_MTD_2013,NYSE,82782
NYSE_BAM_2021,NYSE,122404
NYSE_ATH_2021,NYSE,97955
NYSE_MRC_2019,NYSE,76360
NYSE_ALL_2018,NYSE,202431
NYSE_GIB_2012,NYSE,132989
NYSE_GD_2020,NYSE,74622
NYSE_KRC_2014,NYSE,169340
NYSE_JCI_2020,NYSE,60446
NYSE_IVZ_2018,NYSE,56248
NYSE_FCX_2016,NYSE,119330
NYSE_PGRE_2018,NYSE,14834
NYSE_LOW_2008,NYSE,36252
NYSE_MTG_2022,NYSE,87845
NYSE_UNH_2020,NYSE,107499
NYSE_KIM_2013,NYSE,81628
NYSE_TK_2014,NYSE,24670
NYSE_SWK_2021,NYSE,215099
NYSE_VMI_2016,NYSE,11536
NYSE_KFY_2018,NYSE,34879
NYSE_ATGE_2018,NYSE,34260
NYSE_JCI_2021,NYSE,304062
NYSE_BK_2014,NYSE,268325
NYSE_IPG_2018,NYSE,187249
NYSE_KMB_2017,NYSE,157195
NYSE_IBM_2013,NYSE,410234
NYSE_SE_2018,NYSE,505514
NYSE_HD_2016,NYSE,97252
NYSE_DELL_2003,NYSE,108025
NYSE_BLL_2010,NYSE,76920
NYSE_EMN_2017,NYSE,114822
NYSE_JPM_2021,NYSE,281439
NYSE_CMI_2008,NYSE,229537
NYSE_HE_2021,NYSE,301175
NYSE_CMG_2018,NYSE,185563
NYSE_JEC_2012,NYSE,154420
NYSE_BHC_2019,NYSE,77710
NYSE_GLOP_2020,NYSE,68247
NYSE_SBS_2013,NYSE,474918
NYSE_IVC_2019,NYSE,22815
NYSE_RYAM_2019,NYSE,33608
NYSE_IAG_2017,NYSE,215570
NYSE_ABC_2019,NYSE,161022
NYSE_PEG_2021,NYSE,298805
NYSE_USFD_2019,NYSE,52817
NYSE_MCO_2016,NYSE,64238
NYSE_AVB_2019,NYSE,130508
NYSE_OUT_2021,NYSE,63847
NYSE_TEVA_2019,NYSE,132126
NYSE_CCL_2015,NYSE,255969
NYSE_PLL_2017,NYSE,34389
NYSE_DELL_2018,NYSE,154794
NYSE_PM_2015,NYSE,121562
NYSE_FMC_2017,NYSE,87418
NYSE_MRO_2018,NYSE,19273
NYSE_COP_2006,NYSE,274012
NYSE_JPM_2019,NYSE,121583
NYSE_MCD_2004,NYSE,283824
NYSE_UTL_2021,NYSE,70255
NYSE_AJG_2021,NYSE,38888
NYSE_WAT_2021,NYSE,99646
NYSE_BDX_2008,NYSE,30023
NYSE_ZBH_2015,NYSE,26176
NYSE_TM_2021,NYSE,485500
NYSE_WU_2020,NYSE,234340
NYSE_ORA_2013,NYSE,65394
NYSE_TROX_2014,NYSE,54486
NYSE_DCI_2019,NYSE,15964
NYSE_TPX_2020,NYSE,58123
NYSE_CCL_2012,NYSE,288079
NYSE_CUZ_2021,NYSE,109817
NYSE_PSN_2017,NYSE,130470
NYSE_GEF_2010,NYSE,24112
NYSE_CAJ_2002,NYSE,242770
NYSE_MKC_2019,NYSE,118325
NYSE_VZ_2015,NYSE,144577
NYSE_PPL_2019,NYSE,198396
NYSE_VTR_2021,NYSE,95036
NYSE_TI_2021,NYSE,779755
NYSE_ACCO_2018,NYSE,48834
NYSE_DPS_2018,NYSE,67912
NYSE_PLD_2006,NYSE,45356
NYSE_RHI_2021,NYSE,101149
NYSE_ALG_2019,NYSE,41333
NYSE_SHG_2017,NYSE,316095
NYSE_KNL_2016,NYSE,35584
NYSE_UNVR_2020,NYSE,118974
NYSE_GD_2018,NYSE,54550
NYSE_FMC_2013,NYSE,123114
NYSE_TSN_2017,NYSE,151040
NYSE_AIG_2015,NYSE,37065
NYSE_CWT_2020,NYSE,172385
NYSE_VOYA_2017,NYSE,78043
NYSE_NBL_2013,NYSE,108277
NYSE_WSM_2021,NYSE,135445
NYSE_ALV_2018,NYSE,78887
NYSE_SSD_2020,NYSE,1339
NYSE_MOS_2012,NYSE,111240
NYSE_IBM_2010,NYSE,308165
NYSE_AXP_2016,NYSE,174897
NYSE_DIS_2021,NYSE,201834
NYSE_BURL_2018,NYSE,53825
NYSE_RLGY_2019,NYSE,38467
NYSE_MLM_2017,NYSE,35155
NYSE_NSC_2021,NYSE,65601
NYSE_BDX_2017,NYSE,105640
NYSE_TMHC_2020,NYSE,93036
NYSE_TALO_2020,NYSE,61513
NYSE_FCX_2020,NYSE,287837
NYSE_XOM_2014,NYSE,266021
NYSE_MCD_2009,NYSE,236920
NYSE_SPP_2015,NYSE,348427
NYSE_LEA_2014,NYSE,33482
NYSE_OSG_2019,NYSE,13178
NYSE_RELX_2014,NYSE,224195
NYSE_AXP_2018,NYSE,179607
NYSE_KKR_2018,NYSE,103323
NYSE_DNOW_2020,NYSE,88170
NYSE_BDX_2020,NYSE,296206
NYSE_CPB_2021,NYSE,195361
NYSE_ECL_2007,NYSE,60847
NYSE_RAD_2022,NYSE,130587
NYSE_WRI_2018,NYSE,34628
NYSE_SYF_2017,NYSE,12306
NYSE_AGN_2015,NYSE,84442
NYSE_HSY_2013,NYSE,181360
NYSE_GIS_2009,NYSE,135350
NYSE_MA_2021,NYSE,226182
NYSE_GSH_2014,NYSE,58196
NYSE_WDAY_2021,NYSE,263815
NYSE_BDX_2016,NYSE,159311
NYSE_AFL_2018,NYSE,156514
NYSE_TDW_2021,NYSE,47300
NYSE_TJX_2020,NYSE,272691
NYSE_ESI_2021,NYSE,74688
NYSE_DUK_2018,NYSE,131581
NYSE_NRG_2020,NYSE,135917
NYSE_CBRE_2019,NYSE,238785
NYSE_BF_2022,NYSE,18632
NYSE_CPT_2018,NYSE,33927
NYSE_D_2019,NYSE,553058
NYSE_STZ_2021,NYSE,44255
NYSE_KOP_2014,NYSE,44243
NYSE_PAM_2018,NYSE,209102
NYSE_GKOS_2019,NYSE,18696
NYSE_HASI_2018,NYSE,55484
NYSE_UPS_2017,NYSE,147948
NYSE_CF_2017,NYSE,62063
NYSE_BG_2021,NYSE,136536
NYSE_NSC_2014,NYSE,277692
NYSE_MNR_2019,NYSE,18206
NYSE_EIX_2016,NYSE,78130
NYSE_CVX_2012,NYSE,131227
NYSE_PEP_2021,NYSE,113965
NYSE_HLT_2012,NYSE,44675
NYSE_TCB_2021,NYSE,308535
NYSE_CUZ_2019,NYSE,79848
NYSE_WTS_2020,NYSE,214419
NYSE_BVN_2020,NYSE,51711
NYSE_TGT_2022,NYSE,364465
NYSE_MMC_2015,NYSE,78489
NYSE_EXC_2016,NYSE,339309
NYSE_CAG_2014,NYSE,225229
NYSE_ALB_2009,NYSE,29276
NYSE_SQM_2013,NYSE,178471
NYSE_INFY_2017,NYSE,258248
NYSE_NLY_2019,NYSE,93656
NYSE_WRI_2014,NYSE,83426
NYSE_JNJ_2018,NYSE,28265
NYSE_IP_2021,NYSE,205406
NYSE_VLRS_2017,NYSE,64448
NYSE_NJR_2019,NYSE,85195
NYSE_GPN_2020,NYSE,95091
NYSE_HSC_2017,NYSE,13807
NYSE_JBL_2016,NYSE,35383
NYSE_HUM_2021,NYSE,48288
NYSE_HSC_2020,NYSE,29625
NYSE_NOW_2022,NYSE,152181
NYSE_KRC_2012,NYSE,52238
NYSE_IRM_2017,NYSE,114189
NYSE_HD_2015,NYSE,51504
NYSE_ORCL_2008,NYSE,52834
NYSE_UPS_2011,NYSE,483990
NYSE_ASX_2019,NYSE,396534
NYSE_NGVT_2017,NYSE,85684
NYSE_SQM_2020,NYSE,420121
NYSE_ASIX_2019,NYSE,96162
NYSE_NVO_2020,NYSE,68433
NYSE_BK_2013,NYSE,154147
NYSE_CHK_2020,NYSE,269554
NYSE_X_2021,NYSE,194788
NYSE_SNP_2018,NYSE,137683
NYSE_STM_2001,NYSE,85533
NYSE_OSK_2013,NYSE,73050
NYSE_HLT_2015,NYSE,121159
NYSE_BG_2022,NYSE,130607
NYSE_ALK_2009,NYSE,72371
NYSE_STM_2015,NYSE,281599
NYSE_MS_2020,NYSE,141307
NYSE_FLR_2017,NYSE,165676
NYSE_WRE_2021,NYSE,58569
NYSE_AU_2009,NYSE,174832
NYSE_KMI_2019,NYSE,375704
NYSE_F_2017,NYSE,321843
NYSE_COR_2019,NYSE,74079
NYSE_KMB_2018,NYSE,140687
NYSE_ALB_2018,NYSE,138829
NYSE_MHK_2018,NYSE,38839
NYSE_BMY_2016,NYSE,79828
NYSE_YUM_2008,NYSE,170375
NYSE_ECL_2009,NYSE,77828
NYSE_TRU_2021,NYSE,124605
NYSE_STM_2003,NYSE,180898
NYSE_CMN_2020,NYSE,42168
NYSE_FDX_2020,NYSE,129036
NYSE_GPS_2018,NYSE,169144
NYSE_IQV_2014,NYSE,66952
NYSE_PKI_2021,NYSE,80960
NYSE_TSN_2018,NYSE,264251
NYSE_NVO_2015,NYSE,36327
NYSE_HUM_2015,NYSE,142066
NYSE_BMY_2004_2005,NYSE,102694
NYSE_PRI_2019,NYSE,91259
NYSE_PLD_2021,NYSE,26305
NYSE_FDX_2016,NYSE,122048
NYSE_PVH_2019,NYSE,144696
NYSE_HOG_2018,NYSE,39676
NYSE_TAK_2019,NYSE,239296
NYSE_PM_2016,NYSE,211619
NYSE_AHH_2021,NYSE,61419
NYSE_XPO_2020,NYSE,161718
NYSE_NTR_2019,NYSE,193273
NYSE_ORCL_2006,NYSE,58603
NYSE_CAJ_2009,NYSE,82913
NYSE_WM_2014,NYSE,19809
NYSE_CBZ_2020,NYSE,87381
NYSE_V_2017,NYSE,74944
NYSE_SPGI_2016,NYSE,74804
NYSE_TKR_2021,NYSE,126148
NYSE_MTX_2019,NYSE,166013
NYSE_CI_2015,NYSE,191538
NYSE_CVX_2014,NYSE,70679
NYSE_ASX_2018,NYSE,348018
NYSE_GKOS_2021,NYSE,154951
NYSE_LNC_2017,NYSE,94584
NYSE_SI_2020,NYSE,395243
NYSE_CTT_2020,NYSE,77650
NYSE_EGY_2019,NYSE,41213
NYSE_LOW_2009,NYSE,175213
NYSE_ALE_2020,NYSE,175858
NYSE_OSK_2015,NYSE,78525
NYSE_FAF_2018,NYSE,68325
NYSE_KOP_2013,NYSE,96494
NYSE_OKE_2020,NYSE,169415
NYSE_JNJ_2012,NYSE,346630
NYSE_ICE_2018,NYSE,75559
NYSE_UFS_2019,NYSE,114522
NYSE_FDX_2008,NYSE,140674
NYSE_DELL_2010,NYSE,120479
NYSE_PG_2007,NYSE,226749
NYSE_JCI_2022,NYSE,355931
NYSE_RPM_2021,NYSE,109353
NYSE_GVA_2019,NYSE,95454
NYSE_SPXC_2017,NYSE,9926
NYSE_CVS_2009,NYSE,156560
NYSE_ADM_2018,NYSE,80062
NYSE_TSN_2020,NYSE,49208
NYSE_TCB_2020,NYSE,288146
NYSE_MMM_2018,NYSE,427769
NYSE_FAF_2019,NYSE,86364
NYSE_IRM_2016,NYSE,68545
NYSE_EQR_2015,NYSE,37562
NYSE_IGT_2015,NYSE,215999
NYSE_SQM_2015,NYSE,221966
NYSE_LII_2018,NYSE,20337
NYSE_CAH_2021,NYSE,78634
NYSE_TEN_2018,NYSE,78998
NYSE_CL_2016,NYSE,262753
NYSE_OC_2006,NYSE,37296
NYSE_BBY_2022,NYSE,159274
NYSE_XYL_2019,NYSE,253996
NYSE_MDP_2020,NYSE,198881
NYSE_SO_2020,NYSE,56866
NYSE_IP_2019,NYSE,234509
NYSE_XYL_2020,NYSE,330537
NYSE_COR_2020,NYSE,86861
NYSE_DTE_2018,NYSE,37441
NYSE_CHL_2017,NYSE,235074
NYSE_DNR_2014,NYSE,155425
NYSE_LOW_2019,NYSE,103228
NYSE_VNO_2021,NYSE,173477
NYSE_WH_2020,NYSE,118853
NYSE_FBHS_2021,NYSE,161004
NYSE_LH_2021,NYSE,102732
NYSE_SYY_2010,NYSE,13866
NYSE_CLW_2019,NYSE,41900
NYSE_HBAN_2012,NYSE,49171
NYSE_CMI_2019,NYSE,159580
NYSE_REG_2021,NYSE,131542
NYSE_ZBH_2018,NYSE,26177
NYSE_PFSI_2019,NYSE,14386
NYSE_WM_2009,NYSE,145479
NYSE_MAC_2020,NYSE,111932
NYSE_CWK_2015,NYSE,65725
NYSE_CLW_2013,NYSE,44265
NYSE_STM_2009,NYSE,319708
NYSE_SWK_2014,NYSE,12866
NYSE_BA_2010,NYSE,76779
NYSE_REVG_2021,NYSE,36141
NYSE_CVS_2017,NYSE,235077
NYSE_WHR_2021,NYSE,316681
NYSE_FHN_2021,NYSE,187949
NYSE_HIW_2018,NYSE,35663
NYSE_SKT_2017,NYSE,133567
NYSE_PGR_2019,NYSE,82314
NYSE_FDX_2009,NYSE,45706
NYSE_SUI_2021,NYSE,56192
NYSE_VRS_2013,NYSE,66405
NYSE_CAJ_2011,NYSE,95857
NYSE_EQR_2019,NYSE,90762
NYSE_MPC_2012,NYSE,93851
NYSE_BBY_2019,NYSE,111907
NYSE_PHI_2021,NYSE,304089
NYSE_BTE_2016,NYSE,74152
NYSE_PK_2018,NYSE,35562
NYSE_DXC_2017,NYSE,81146
NYSE_REG_2017,NYSE,94528
NYSE_XRX_2019,NYSE,206112
NYSE_DLR_2019,NYSE,105170
NYSE_CVX_2004,NYSE,231871
NYSE_IBA_2019,NYSE,40849
NYSE_AU_2011,NYSE,188934
NYSE_WCC_2022,NYSE,163531
NYSE_PII_2017,NYSE,50096
NYSE_INFY_2016,NYSE,253924
NYSE_GPS_2017,NYSE,140760
NYSE_HOG_2015,NYSE,30841
NYSE_UNP_2014,NYSE,110889
NYSE_K_2012,NYSE,252473
NYSE_ZBH_2021,NYSE,86256
NYSE_WAT_2020,NYSE,66514
NYSE_LPL_2015,NYSE,223320
NYSE_PG_2003,NYSE,196267
NYSE_EHC_2019,NYSE,48588
NYSE_CHL_2008,NYSE,290048
NYSE_IPG_2016,NYSE,179618
NYSE_TRS_2021,NYSE,75339
NYSE_GKOS_2020,NYSE,85860
NYSE_C_2019,NYSE,429533
NYSE_A_2002,NYSE,172362
NYSE_MS_2019,NYSE,123647
NYSE_TGT_2011,NYSE,174989
NYSE_WHR_2018,NYSE,112255
NYSE_NGVT_2019,NYSE,98869
NYSE_FDX_2010,NYSE,81227
NYSE_TDC_2018,NYSE,148711
NYSE_AIG_2021,NYSE,286363
NYSE_A_2016,NYSE,170698
NYSE_WGO_2019,NYSE,26094
NYSE_BMY_2009,NYSE,24701
NYSE_FLS_2018,NYSE,51230
NYSE_TI_2003,NYSE,223616
NYSE_UVV_2021,NYSE,94303
NYSE_CLB_2021,NYSE,151279
NYSE_SHG_2021,NYSE,408563
NYSE_CFG_2020,NYSE,114322
NYSE_NSC_2015,NYSE,268019
NYSE_VRS_2014,NYSE,63732
NYSE_APH_2020,NYSE,80903
NYSE_PG_2015,NYSE,204194
NYSE_CALM_2019,NYSE,63726
NYSE_LVS_2011,NYSE,60938
NYSE_XOM_2016,NYSE,192386
NYSE_HPE_2020,NYSE,235031
NYSE_LXK_2012,NYSE,285392
NYSE_OGS_2022,NYSE,163196
NYSE_AVNS_2020,NYSE,30074
NYSE_OLN_2020,NYSE,29681
NYSE_UNP_2015,NYSE,121108
NYSE_WELL_2021,NYSE,99725
NYSE_DAN_2021,NYSE,180311
NYSE_BKR_2019,NYSE,107700
NYSE_SEE_2014,NYSE,63974
NYSE_BAH_2020,NYSE,205131
NYSE_OEC_2021,NYSE,123180
NYSE_HSC_2021,NYSE,78838
NYSE_TT_2017,NYSE,131198
NYSE_AU_2012,NYSE,180144
NYSE_TT_2021,NYSE,290202
NYSE_BCE_2017,NYSE,255854
NYSE_INSW_2020,NYSE,40465
NYSE_UNP_2010,NYSE,140004
NYSE_TPR_2014,NYSE,140094
NYSE_WMT_2018,NYSE,136713
NYSE_MSI_2015,NYSE,43216
NYSE_WEC_2016,NYSE,247576
NYSE_HBAN_2016,NYSE,74736
NYSE_BDX_2015,NYSE,41257
NYSE_AKR_2021,NYSE,98113
NYSE_BHP_2013,NYSE,41676
NYSE_APA_2021,NYSE,273118
NYSE_TAK_2020,NYSE,238227
NYSE_MMC_2020,NYSE,158016
NYSE_CTLT_2019,NYSE,67844
NYSE_COO_2020,NYSE,102420
NYSE_PBI_2008,NYSE,61751
NYSE_ITW_2013,NYSE,72985
NYSE_SQM_2014,NYSE,221375
NYSE_NJR_2021,NYSE,124430
NYSE_LOW_2020,NYSE,162841
NYSE_ALK_2012,NYSE,163091
NYSE_DK_2018,NYSE,38793
NYSE_RELX_2020,NYSE,310962
NYSE_WHR_2019,NYSE,141558
NYSE_BCE_2019,NYSE,231234
NYSE_BTU_2017,NYSE,179969
NYSE_ADS_2019,NYSE,41898
NYSE_PSX_2021,NYSE,160762
NYSE_UNF_2018,NYSE,82401
NYSE_EPC_2017,NYSE,44909
NYSE_ABB_2015,NYSE,220198
NYSE_AVT_2018,NYSE,42328
NYSE_GLOP_2021,NYSE,72560
NYSE_IBM_2014,NYSE,353038
NYSE_DNR_2019,NYSE,177247
NYSE_TM_2018,NYSE,286791
NYSE_FUL_2016,NYSE,39393
NYSE_ALB_2015,NYSE,148807
NYSE_MRO_2019,NYSE,241513
NYSE_A_2000,NYSE,64353
NYSE_RCI_2013,NYSE,151343
NYSE_PBI_2016,NYSE,119481
NYSE_BDX_2009,NYSE,136289
NYSE_BA_2013,NYSE,81172
